1.00000000  0.00000000
0.98138059  0.00305331
0.96287558  0.00609669
0.94448846  0.00911310
0.92622259  0.01208885
0.90808126  0.01501335
0.89006768  0.01787858
0.87218494  0.02067877
0.85443606  0.02341009
0.83682395  0.02607028
0.81935144  0.02865835
0.80202132  0.03117439
0.78483623  0.03361925
0.76779874  0.03599436
0.75091138  0.03830156
0.73417655  0.04054294
0.71759660  0.04272066
0.70117381  0.04483689
0.68491036  0.04689367
0.66880837  0.04889291
0.65286990  0.05083621
0.63709689  0.05272496
0.62149128  0.05456024
0.60605491  0.05634279
0.59078953  0.05807308
0.57569687  0.05975126
0.56077857  0.06137719
0.54603621  0.06295050
0.53147133  0.06447059
0.51708539  0.06593663
0.50287981  0.06734768
0.48885594  0.06870262
0.47501508  0.07000030
0.46135848  0.07123947
0.44788734  0.07241888
0.43460284  0.07353732
0.42150606  0.07459357
0.40859804  0.07558649
0.39587983  0.07651504
0.38335238  0.07737828
0.37101662  0.07817537
0.35887343  0.07890560
0.34692368  0.07956839
0.33516814  0.08016328
0.32360761  0.08068993
0.31224282  0.08114814
0.30107446  0.08153779
0.29010323  0.08185887
0.27932972  0.08211144
0.26875456  0.08229564
0.25837833  0.08241163
0.24820156  0.08245964
0.23822477  0.08243987
0.22844847  0.08235253
0.21887310  0.08219781
0.20949911  0.08197584
0.20032694  0.08168671
0.19135694  0.08133044
0.18258953  0.08090696
0.17402502  0.08041611
0.16566377  0.07985766
0.15750608  0.07923125
0.14955226  0.07853644
0.14180256  0.07777270
0.13425725  0.07693941
0.12691660  0.07603586
0.11978081  0.07506129
0.11285011  0.07401488
0.10612469  0.07289578
0.09960474  0.07170312
0.09329045  0.07043603
0.08718196  0.06909368
0.08127945  0.06767529
0.07558303  0.06618017
0.07009286  0.06460771
0.06480907  0.06295743
0.05973173  0.06122905
0.05486099  0.05942242
0.05019692  0.05753761
0.04573963  0.05557495
0.04148918  0.05353497
0.03744568  0.05141850
0.03360916  0.04922665
0.02997971  0.04696085
0.02655738  0.04462278
0.02334223  0.04221452
0.02033431  0.03973841
0.01753365  0.03719716
0.01494030  0.03459377
0.01255430  0.03193159
0.01037568  0.02921427
0.00840446  0.02644575
0.00664067  0.02363026
0.00508434  0.02077231
0.00373548  0.01787663
0.00259411  0.01494819
0.00166024  0.01199213
0.00093390  0.00901378
0.00041507  0.00601859
0.00010377  0.00301213
0.00000000  0.00000000
0.00010377  -0.00107924
0.00041507  -0.00215660
0.00093390  -0.00323028
0.00166024  -0.00429850
0.00259411  -0.00535959
0.00373548  -0.00641199
0.00508434  -0.00745431
0.00664067  -0.00848532
0.00840446  -0.00950397
0.01037568  -0.01050945
0.01255430  -0.01150113
0.01494030  -0.01247863
0.01753365  -0.01344182
0.02033431  -0.01439075
0.02334223  -0.01532575
0.02655738  -0.01624731
0.02997971  -0.01715617
0.03360916  -0.01805320
0.03744568  -0.01893945
0.04148918  -0.01981610
0.04573963  -0.02068440
0.05019692  -0.02154569
0.05486099  -0.02240133
0.05973173  -0.02325263
0.06480907  -0.02410094
0.07009286  -0.02494741
0.07558303  -0.02579315
0.08127945  -0.02663906
0.08718196  -0.02748585
0.09329045  -0.02833402
0.09960474  -0.02918377
0.10612469  -0.03003503
0.11285011  -0.03088744
0.11978081  -0.03174026
0.12691660  -0.03259247
0.13425725  -0.03344266
0.14180256  -0.03428910
0.14955226  -0.03512971
0.15750608  -0.03596208
0.16566377  -0.03678350
0.17402502  -0.03759097
0.18258953  -0.03838123
0.19135694  -0.03915082
0.20032694  -0.03989607
0.20949911  -0.04061322
0.21887310  -0.04129837
0.22844847  -0.04194764
0.23822477  -0.04255713
0.24820156  -0.04312302
0.25837833  -0.04364165
0.26875456  -0.04410950
0.27932972  -0.04452334
0.29010323  -0.04488016
0.30107446  -0.04517734
0.31224282  -0.04541260
0.32360761  -0.04558409
0.33516814  -0.04569039
0.34692368  -0.04573052
0.35887343  -0.04570399
0.37101662  -0.04561079
0.38335238  -0.04545136
0.39587983  -0.04522659
0.40859804  -0.04493782
0.42150606  -0.04458676
0.43460284  -0.04417546
0.44788734  -0.04370629
0.46135848  -0.04318182
0.47501508  -0.04260480
0.48885594  -0.04197803
0.50287981  -0.04130433
0.51708539  -0.04058644
0.53147133  -0.03982690
0.54603621  -0.03902800
0.56077857  -0.03819167
0.57569687  -0.03731944
0.59078953  -0.03641229
0.60605491  -0.03547066
0.62149128  -0.03449438
0.63709689  -0.03348262
0.65286990  -0.03243386
0.66880837  -0.03134597
0.68491036  -0.03021613
0.70117381  -0.02904100
0.71759660  -0.02781675
0.73417655  -0.02653914
0.75091138  -0.02520380
0.76779874  -0.02380631
0.78483623  -0.02234252
0.80202132  -0.02080877
0.81935144  -0.01920227
0.83682395  -0.01752142
0.85443606  -0.01576627
0.87218494  -0.01393893
0.89006768  -0.01204417
0.90808126  -0.01008982
0.92622259  -0.00808757
0.94448846  -0.00605341
0.96287558  -0.00400842
0.98138059  -0.00197949
1.00000000  -0.00000000
