1.00000000  0.00000000
0.98247116  0.00292453
0.96501139  0.00582626
0.94762455  0.00869544
0.93031447  0.01152421
0.91308488  0.01430644
0.89593951  0.01703746
0.87888197  0.01971385
0.86191582  0.02233330
0.84504458  0.02489438
0.82827169  0.02739641
0.81160054  0.02983929
0.79503445  0.03222340
0.77857667  0.03454943
0.76223042  0.03681831
0.74599882  0.03903110
0.72988496  0.04118893
0.71389186  0.04329290
0.69802248  0.04534406
0.68227972  0.04734336
0.66666644  0.04929157
0.65118539  0.05118935
0.63583933  0.05303713
0.62063091  0.05483517
0.60556276  0.05658353
0.59063742  0.05828212
0.57585741  0.05993064
0.56122516  0.06152860
0.54674309  0.06307545
0.53241351  0.06457042
0.51823873  0.06601269
0.50422097  0.06740134
0.49036243  0.06873537
0.47666522  0.07001375
0.46313143  0.07123543
0.44976311  0.07239937
0.43656222  0.07350450
0.42353070  0.07454979
0.41067045  0.07553426
0.39798329  0.07645700
0.38547103  0.07731711
0.37313541  0.07811378
0.36097814  0.07884628
0.34900086  0.07951389
0.33720522  0.08011603
0.32559276  0.08065213
0.31416502  0.08112171
0.30292351  0.08152427
0.29186964  0.08185944
0.28100485  0.08212683
0.27033050  0.08232608
0.25984791  0.08245685
0.24955839  0.08251880
0.23946318  0.08251157
0.22956350  0.08243479
0.21986053  0.08228809
0.21035543  0.08207101
0.20104929  0.08178311
0.19194320  0.08142388
0.18303820  0.08099275
0.17433531  0.08048915
0.16583548  0.07991243
0.15753969  0.07926190
0.14944882  0.07853684
0.14156377  0.07773652
0.13388541  0.07686015
0.12641453  0.07590697
0.11915195  0.07487622
0.11209842  0.07376716
0.10525468  0.07257908
0.09862145  0.07131132
0.09219939  0.06996330
0.08598919  0.06853453
0.07999143  0.06702465
0.07420675  0.06543342
0.06863573  0.06376075
0.06327889  0.06200671
0.05813678  0.06017160
0.05320990  0.05825588
0.04849872  0.05626029
0.04400371  0.05418576
0.03972529  0.05203352
0.03566387  0.04980504
0.03181984  0.04750207
0.02819356  0.04512664
0.02478537  0.04268110
0.02159559  0.04016805
0.01862452  0.03759042
0.01587243  0.03495137
0.01333958  0.03225440
0.01102620  0.02950324
0.00893251  0.02670192
0.00705870  0.02385467
0.00540492  0.02096598
0.00397136  0.01804057
0.00275812  0.01508328
0.00176531  0.01209918
0.00099305  0.00909346
0.00044137  0.00607141
0.00011035  0.00303845
0.00000000  0.00000000
0.00011035  -0.00108398
0.00044137  -0.00216570
0.00099305  -0.00324293
0.00176531  -0.00431352
0.00275812  -0.00537543
0.00397136  -0.00642679
0.00540492  -0.00746587
0.00705870  -0.00849116
0.00893251  -0.00950139
0.01102620  -0.01049554
0.01333958  -0.01147283
0.01587243  -0.01243278
0.01862452  -0.01337518
0.02159559  -0.01430010
0.02478537  -0.01520790
0.02819356  -0.01609915
0.03181984  -0.01697470
0.03566387  -0.01783564
0.03972529  -0.01868320
0.04400371  -0.01951882
0.04849872  -0.02034404
0.05320990  -0.02116050
0.05813678  -0.02196987
0.06327889  -0.02277384
0.06863573  -0.02357407
0.07420675  -0.02437211
0.07999143  -0.02516939
0.08598919  -0.02596716
0.09219939  -0.02676647
0.09862145  -0.02756810
0.10525468  -0.02837256
0.11209842  -0.02918002
0.11915195  -0.02999032
0.12641453  -0.03080293
0.13388541  -0.03161696
0.14156377  -0.03243107
0.14944882  -0.03324360
0.15753969  -0.03405249
0.16583548  -0.03485530
0.17433531  -0.03564922
0.18303820  -0.03643115
0.19194320  -0.03719768
0.20104929  -0.03794519
0.21035543  -0.03866977
0.21986053  -0.03936744
0.22956350  -0.04003408
0.23946318  -0.04066553
0.24955839  -0.04125764
0.25984791  -0.04180633
0.27033050  -0.04230770
0.28100485  -0.04275801
0.29186964  -0.04315381
0.30292351  -0.04349192
0.31416502  -0.04376959
0.32559276  -0.04398443
0.33720522  -0.04413452
0.34900086  -0.04421845
0.36097814  -0.04423527
0.37313541  -0.04418457
0.38547103  -0.04406647
0.39798329  -0.04388163
0.41067045  -0.04363117
0.42353070  -0.04331668
0.43656222  -0.04294022
0.44976311  -0.04250422
0.46313143  -0.04201138
0.47666522  -0.04146473
0.49036243  -0.04086742
0.50422097  -0.04022269
0.51823873  -0.03953379
0.53241351  -0.03880388
0.54674309  -0.03803589
0.56122516  -0.03723249
0.57585741  -0.03639593
0.59063742  -0.03552803
0.60556276  -0.03463001
0.62063091  -0.03370251
0.63583933  -0.03274546
0.65118539  -0.03175810
0.66666644  -0.03073894
0.68227972  -0.02968578
0.69802248  -0.02859571
0.71389186  -0.02746524
0.72988496  -0.02629037
0.74599882  -0.02506668
0.76223042  -0.02378961
0.77857667  -0.02245459
0.79503445  -0.02105733
0.81160054  -0.01959417
0.82827169  -0.01806236
0.84504458  -0.01646052
0.86191582  -0.01478909
0.87888197  -0.01305078
0.89593951  -0.01125122
0.91308488  -0.00939941
0.93031447  -0.00750854
0.94762455  -0.00559651
0.96501139  -0.00368677
0.98247116  -0.00180901
1.00000000  -0.00000000
