1.00000000  0.00000000
0.98247116  0.00288345
0.96501139  0.00573466
0.94762455  0.00854707
0.93031447  0.01131540
0.91308488  0.01403559
0.89593951  0.01670457
0.87888197  0.01932014
0.86191582  0.02188083
0.84504458  0.02438579
0.82827169  0.02683465
0.81160054  0.02922743
0.79503445  0.03156445
0.77857667  0.03384624
0.76223042  0.03607345
0.74599882  0.03824684
0.72988496  0.04036717
0.71389186  0.04243519
0.69802248  0.04445158
0.68227972  0.04641695
0.66666644  0.04833180
0.65118539  0.05019649
0.63583933  0.05201129
0.62063091  0.05377630
0.60556276  0.05549149
0.59063742  0.05715673
0.57585741  0.05877174
0.56122516  0.06033612
0.54674309  0.06184942
0.53241351  0.06331104
0.51823873  0.06472034
0.50422097  0.06607662
0.49036243  0.06737912
0.47666522  0.06862705
0.46313143  0.06981961
0.44976311  0.07095599
0.43656222  0.07203536
0.42353070  0.07305692
0.41067045  0.07401985
0.39798329  0.07492342
0.38547103  0.07576687
0.37313541  0.07654947
0.36097814  0.07727057
0.34900086  0.07792946
0.33720522  0.07852555
0.32559276  0.07905822
0.31416502  0.07952690
0.30292351  0.07993098
0.29186964  0.08026992
0.28100485  0.08054318
0.27033050  0.08075018
0.25984791  0.08089037
0.24955839  0.08096319
0.23946318  0.08096804
0.22956350  0.08090430
0.21986053  0.08077136
0.21035543  0.08056857
0.20104929  0.08029524
0.19194320  0.07995067
0.18303820  0.07953412
0.17433531  0.07904487
0.16583548  0.07848215
0.15753969  0.07784518
0.14944882  0.07713318
0.14156377  0.07634541
0.13388541  0.07548110
0.12641453  0.07453954
0.11915195  0.07352005
0.11209842  0.07242200
0.10525468  0.07124485
0.09862145  0.06998812
0.09219939  0.06865143
0.08598919  0.06723454
0.07999143  0.06573732
0.07420675  0.06415978
0.06863573  0.06250212
0.06327889  0.06076470
0.05813678  0.05894805
0.05320990  0.05705293
0.04849872  0.05508034
0.04400371  0.05303143
0.03972529  0.05090766
0.03566387  0.04871069
0.03181984  0.04644245
0.02819356  0.04410509
0.02478537  0.04170105
0.02159559  0.03923300
0.01862452  0.03670388
0.01587243  0.03411684
0.01333958  0.03147532
0.01102620  0.02878293
0.00893251  0.02604355
0.00705870  0.02326123
0.00540492  0.02044025
0.00397136  0.01758503
0.00275812  0.01470015
0.00176531  0.01179034
0.00099305  0.00886045
0.00044137  0.00591542
0.00011035  0.00296026
0.00000000  0.00000000
0.00011035  -0.00105293
0.00044137  -0.00210343
0.00099305  -0.00314913
0.00176531  -0.00418770
0.00275812  -0.00521699
0.00397136  -0.00623495
0.00540492  -0.00723977
0.00705870  -0.00822981
0.00893251  -0.00920374
0.01102620  -0.01016045
0.01333958  -0.01109914
0.01587243  -0.01201929
0.01862452  -0.01292072
0.02159559  -0.01380350
0.02478537  -0.01466805
0.02819356  -0.01551502
0.03181984  -0.01634536
0.03566387  -0.01716027
0.03972529  -0.01796113
0.04400371  -0.01874953
0.04849872  -0.01952718
0.05320990  -0.02029592
0.05813678  -0.02105762
0.06327889  -0.02181418
0.06863573  -0.02256746
0.07420675  -0.02331924
0.07999143  -0.02407116
0.08598919  -0.02482470
0.09219939  -0.02558110
0.09862145  -0.02634135
0.10525468  -0.02710615
0.11209842  -0.02787583
0.11915195  -0.02865041
0.12641453  -0.02942948
0.13388541  -0.03021227
0.14156377  -0.03099755
0.14944882  -0.03178373
0.15753969  -0.03256881
0.16583548  -0.03335035
0.17433531  -0.03412559
0.18303820  -0.03489138
0.19194320  -0.03564430
0.20104929  -0.03638064
0.21035543  -0.03709645
0.21986053  -0.03778763
0.22956350  -0.03844998
0.23946318  -0.03907919
0.24955839  -0.03967101
0.25984791  -0.04022123
0.27033050  -0.04072579
0.28100485  -0.04118083
0.29186964  -0.04158278
0.30292351  -0.04192832
0.31416502  -0.04221457
0.32559276  -0.04243907
0.33720522  -0.04259977
0.34900086  -0.04269520
0.36097814  -0.04272434
0.37313541  -0.04268675
0.38547103  -0.04258252
0.39798329  -0.04241230
0.41067045  -0.04217723
0.42353070  -0.04187893
0.43656222  -0.04151951
0.44976311  -0.04110145
0.46313143  -0.04062755
0.47666522  -0.04010091
0.49036243  -0.03952478
0.50422097  -0.03890249
0.51823873  -0.03823741
0.53241351  -0.03753277
0.54674309  -0.03679159
0.56122516  -0.03601663
0.57585741  -0.03521018
0.59063742  -0.03437412
0.60556276  -0.03350968
0.62063091  -0.03261748
0.63583933  -0.03169744
0.65118539  -0.03074873
0.66666644  -0.02976977
0.68227972  -0.02875823
0.69802248  -0.02771107
0.71389186  -0.02662463
0.72988496  -0.02549472
0.74599882  -0.02431674
0.76223042  -0.02308592
0.77857667  -0.02179748
0.79503445  -0.02044698
0.81160054  -0.01903061
0.82827169  -0.01754551
0.84504458  -0.01599028
0.86191582  -0.01436540
0.87888197  -0.01267376
0.89593951  -0.01092124
0.91308488  -0.00911733
0.93031447  -0.00727582
0.94762455  -0.00541546
0.96501139  -0.00356077
0.98247116  -0.00174280
1.00000000  -0.00000000
